Report Date,Market,BenchName,Currency,TimeZone,Resolution
12/08/2013,NPS_SpotSubDaily,NPS_SpotSubDaily,EUR,Central Europe Standard Time,Hour
,,NPSBase,NPSPeak
,Winter Short,90,90
,Winter Medium,17,17
,Winter Long,10,10
,Winter Time,0.5,0.5
,Summer Short,90,90
,Summer Medium,17,17
,Summer Long,10,10
,Summer Time,0.5,0.5
Date,Hour
27/01/2014,16,42.1136284778622,42.1136284778622
27/01/2014,17,42.1217966318509,42.1217966318509
27/01/2014,18,42.1299752749183,42.1299752749183
27/01/2014,19,42.1381644122157,42.1381644122157
27/01/2014,20,42.1463640489383,42.1463640489383
27/01/2014,21,42.1545741903028,0
27/01/2014,22,42.1627948414171,0
27/01/2014,23,42.1710260075633,0
27/01/2014,24,42.1792676938057,0
28/01/2014,1,42.1875199054484,0
28/01/2014,2,42.1957826476428,0
28/01/2014,3,42.204055925562,0
28/01/2014,4,42.2123397444011,0
28/01/2014,5,42.220634109377,0
28/01/2014,6,42.2289390256628,0
28/01/2014,7,42.2372544984755,0
28/01/2014,8,42.2455805329882,0
28/01/2014,9,42.2539171344179,42.2539171344179
28/01/2014,10,42.2622643079594,42.2622643079594
28/01/2014,11,42.2706220588079,42.2706220588079
28/01/2014,12,42.2789903921803,42.2789903921803
28/01/2014,13,42.2873693132933,42.2873693132933
28/01/2014,14,42.2957588272766,42.2957588272766
28/01/2014,15,42.3041589394561,42.3041589394561
28/01/2014,16,42.3125696549396,42.3125696549396
28/01/2014,17,42.3209909789657,42.3209909789657
28/01/2014,18,42.3294229167732,42.3294229167732
28/01/2014,19,42.337865473557,42.337865473557
28/01/2014,20,42.3463186544905,42.3463186544905
28/01/2014,21,42.354782464834,0
28/01/2014,22,42.3632569098263,0
28/01/2014,23,42.3717419946188,0
28/01/2014,24,42.380237724472,0
29/01/2014,1,42.3887441046027,0
29/01/2014,2,42.397261140206,0
29/01/2014,3,42.4057888365205,0
29/01/2014,4,42.414327198785,0
29/01/2014,5,42.4228762321945,0
29/01/2014,6,42.4314359419877,0
29/01/2014,7,42.4400063334469,0
29/01/2014,8,42.4485874116581,0
29/01/2014,9,42.4571791819908,42.4571791819908
29/01/2014,10,42.4657816496401,42.4657816496401
29/01/2014,11,42.4743948197793,42.4743948197793
29/01/2014,12,42.4830186977124,42.4830186977124
29/01/2014,13,42.4916532886564,42.4916532886564
29/01/2014,14,42.5002985978063,42.5002985978063
29/01/2014,15,42.5089546304662,42.5089546304662
29/01/2014,16,42.5176213918312,42.5176213918312
29/01/2014,17,42.52629888714,42.52629888714
29/01/2014,18,42.5349871216749,42.5349871216749
29/01/2014,19,42.5436861005874,42.5436861005874
29/01/2014,20,42.5523958292251,42.5523958292251
29/01/2014,21,42.5611163127833,0
29/01/2014,22,42.5698475565223,0
29/01/2014,23,42.5785895656591,0
29/01/2014,24,42.5873423454977,0
30/01/2014,1,42.5961059012116,0
30/01/2014,2,42.6048802381483,0
30/01/2014,3,42.6136653614376,0
30/01/2014,4,42.6224612764927,0
30/01/2014,5,42.6312679883995,0
30/01/2014,6,42.6400855025713,0
30/01/2014,7,42.6489138241159,0
30/01/2014,8,42.6577529584465,0
30/01/2014,9,42.6666029106709,42.6666029106709
30/01/2014,10,42.6754636861369,42.6754636861369
30/01/2014,11,42.6843352901269,42.6843352901269
30/01/2014,12,42.6932177278795,42.6932177278795
30/01/2014,13,42.7021110045898,42.7021110045898
30/01/2014,14,42.7110151256493,42.7110151256493
30/01/2014,15,42.7199300962529,42.7199300962529
30/01/2014,16,42.7288559216395,42.7288559216395
30/01/2014,17,42.7377926071786,42.7377926071786
30/01/2014,18,42.7467401580652,42.7467401580652
30/01/2014,19,42.75569857956,42.75569857956
30/01/2014,20,42.7646678770325,42.7646678770325
30/01/2014,21,42.7736480556341,0
30/01/2014,22,42.7826391207345,0
30/01/2014,23,42.7916410775943,0
30/01/2014,24,42.800653931452,0
31/01/2014,1,42.8096776876337,0
31/01/2014,2,42.8187123514217,0
31/01/2014,3,42.827757928033,0
31/01/2014,4,42.8368144228371,0
31/01/2014,5,42.8458818410727,0
31/01/2014,6,42.8549601880222,0
31/01/2014,7,42.8640494690335,0
31/01/2014,8,42.8731496893233,0
31/01/2014,9,42.8822608542177,42.8822608542177
31/01/2014,10,42.8913829689991,42.8913829689991
31/01/2014,11,42.9005160389715,42.9005160389715
31/01/2014,12,42.9096600694393,42.9096600694393
31/01/2014,13,42.918815065641,42.918815065641
31/01/2014,14,42.9279810329681,42.9279810329681
31/01/2014,15,42.9371579766375,42.9371579766375
31/01/2014,16,42.9463459019753,42.9463459019753
31/01/2014,17,42.9555448143292,42.9555448143292
31/01/2014,18,42.9647547189161,42.9647547189161
31/01/2014,19,42.9739756210838,42.9739756210838
31/01/2014,20,42.9832075261584,42.9832075261584
31/01/2014,21,42.9924504394221,0
31/01/2014,22,43.0017043661792,0
31/01/2014,23,43.0109693117556,0
31/01/2014,24,43.0202452814337,0
01/02/2014,1,43.0295189027602,0
01/02/2014,2,43.038736657043,0
01/02/2014,3,43.047885136315,0
01/02/2014,4,43.0569643072449,0
01/02/2014,5,43.0659741364798,0
01/02/2014,6,43.0749145906448,0
01/02/2014,7,43.0837856363869,0
01/02/2014,8,43.0925872402877,0
01/02/2014,9,43.1013193689505,0
01/02/2014,10,43.1099819890005,0
01/02/2014,11,43.1185750669974,0
01/02/2014,12,43.1270985695664,0
01/02/2014,13,43.1355524632454,0
01/02/2014,14,43.143936714594,0
01/02/2014,15,43.1522512902375,0
01/02/2014,16,43.1604961566263,0
01/02/2014,17,43.1686712803639,0
01/02/2014,18,43.17677662801,0
01/02/2014,19,43.1848121659932,0
01/02/2014,20,43.1927778609388,0
01/02/2014,21,43.2006736793192,0
01/02/2014,22,43.2084995875848,0
01/02/2014,23,43.2162555523173,0
01/02/2014,24,43.2239415399235,0
02/02/2014,1,43.2315575169632,0
02/02/2014,2,43.2391034497996,0
02/02/2014,3,43.2465793050142,0
02/02/2014,4,43.2539850489702,0
02/02/2014,5,43.2613206481401,0
02/02/2014,6,43.2685860689962,0
02/02/2014,7,43.2757812779018,0
02/02/2014,8,43.2829062413512,0
02/02/2014,9,43.2899609256856,0
02/02/2014,10,43.2969452973994,0
02/02/2014,11,43.3038593228121,0
02/02/2014,12,43.3107029683306,0
02/02/2014,13,43.31747620034,0
02/02/2014,14,43.3241789852691,0
02/02/2014,15,43.3308112893938,0
02/02/2014,16,43.3373730791209,0
02/02/2014,17,43.3438643207919,0
02/02/2014,18,43.3502849807483,0
02/02/2014,19,43.3566350253313,0
02/02/2014,20,43.3629144208608,0
02/02/2014,21,43.3691231336561,0
02/02/2014,22,43.3752611299933,0
02/02/2014,23,43.3813283762574,0
02/02/2014,24,43.3873248386371,0
03/02/2014,1,43.3932504834956,0
03/02/2014,2,43.3991052770871,0
03/02/2014,3,43.4048891856655,0
03/02/2014,4,43.4106021754851,0
03/02/2014,5,43.4162442128654,0
03/02/2014,6,43.4218152639733,0
03/02/2014,7,43.4273152950627,0
03/02/2014,8,43.4327442724316,0
03/02/2014,9,43.4381021621812,43.4381021621812
03/02/2014,10,43.4433889306529,43.4433889306529
03/02/2014,11,43.4486045439262,43.4486045439262
03/02/2014,12,43.4537489683207,43.4537489683207
03/02/2014,13,43.4588221699378,43.4588221699378
03/02/2014,14,43.463824114966,43.463824114966
03/02/2014,15,43.4687547696376,43.4687547696376
03/02/2014,16,43.473614100054,43.473614100054
03/02/2014,17,43.4784020724037,43.4784020724037
03/02/2014,18,43.4831186528536,43.4831186528536
03/02/2014,19,43.4877638074831,43.4877638074831
03/02/2014,20,43.492337502481,43.492337502481
03/02/2014,21,43.4968397039484,0
03/02/2014,22,43.5012703780085,0
03/02/2014,23,43.5056294907627,0
03/02/2014,24,43.5099170083122,0
04/02/2014,1,43.5141328967802,0
04/02/2014,2,43.5182771222026,0
04/02/2014,3,43.5223496506806,0
04/02/2014,4,43.5263504482937,0
04/02/2014,5,43.5302794811214,0
04/02/2014,6,43.5341367151123,0
04/02/2014,7,43.537922116433,0
04/02/2014,8,43.5416356510541,0
04/02/2014,9,43.5452772850331,43.5452772850331
04/02/2014,10,43.548846984384,43.548846984384
04/02/2014,11,43.5523447151209,43.5523447151209
04/02/2014,12,43.5557704431922,43.5557704431922
04/02/2014,13,43.5591241346774,43.5591241346774
04/02/2014,14,43.5624057555688,43.5624057555688
04/02/2014,15,43.5656152717274,43.5656152717274
04/02/2014,16,43.5687526492547,43.5687526492547
04/02/2014,17,43.5718178540992,43.5718178540992
04/02/2014,18,43.574810852122,43.574810852122
04/02/2014,19,43.577731609359,43.577731609359
04/02/2014,20,43.5805800917369,43.5805800917369
04/02/2014,21,43.5833562651824,0
04/02/2014,22,43.5860600956003,0
04/02/2014,23,43.5886915488736,0
04/02/2014,24,43.5912505910601,0
05/02/2014,1,43.5937371878681,0
05/02/2014,2,43.5961513053335,0
05/02/2014,3,43.5984929092519,0
05/02/2014,4,43.600761965572,0
05/02/2014,5,43.6029584400676,0
05/02/2014,6,43.605082298709,0
05/02/2014,7,43.6071335072702,0
05/02/2014,8,43.6091120315905,0
05/02/2014,9,43.6110178375748,43.6110178375748
05/02/2014,10,43.6128508909751,43.6128508909751
05/02/2014,11,43.6146111576963,43.6146111576963
05/02/2014,12,43.6162986034469,43.6162986034469
05/02/2014,13,43.6179131941099,43.6179131941099
05/02/2014,14,43.6194548954154,43.6194548954154
05/02/2014,15,43.6209236732684,43.6209236732684
05/02/2014,16,43.62231949329,43.62231949329
05/02/2014,17,43.623642321385,43.623642321385
05/02/2014,18,43.62489212324,43.62489212324
05/02/2014,19,43.6260688646289,43.6260688646289
05/02/2014,20,43.6271725113475,43.6271725113475
05/02/2014,21,43.6282030290167,0
05/02/2014,22,43.6291603834979,0
05/02/2014,23,43.630044540434,0
05/02/2014,24,43.6308554656425,0
06/02/2014,1,43.6315931246354,0
06/02/2014,2,43.6322574833175,0
06/02/2014,3,43.6328485072445,0
06/02/2014,4,43.633366162212,0
06/02/2014,5,43.6338104137758,0
06/02/2014,6,43.6341812276878,0
06/02/2014,7,43.6344785695692,0
06/02/2014,8,43.6347024050847,0
06/02/2014,9,43.6348526998772,43.6348526998772
06/02/2014,10,43.6349294195679,43.6349294195679
06/02/2014,11,43.6349325298434,43.6349325298434
06/02/2014,12,43.6348619961936,43.6348619961936
06/02/2014,13,43.6347177843927,43.6347177843927
06/02/2014,14,43.6344998599088,43.6344998599088
06/02/2014,15,43.6342081884068,43.6342081884068
06/02/2014,16,43.633842735464,43.633842735464
06/02/2014,17,43.6334034666579,43.6334034666579
06/02/2014,18,43.6328903475223,43.6328903475223
06/02/2014,19,43.6323033437002,43.6323033437002
06/02/2014,20,43.6316424206379,43.6316424206379
06/02/2014,21,43.6309075440004,0
06/02/2014,22,43.6300986792339,0
06/02/2014,23,43.6292157918942,0
06/02/2014,24,43.6282588475588,0
07/02/2014,1,43.6272278116739,0
07/02/2014,2,43.6261226497518,0
07/02/2014,3,43.6249433273479,0
07/02/2014,4,43.6236898098869,0
07/02/2014,5,43.6223620628807,0
07/02/2014,6,43.6209600517977,0
07/02/2014,7,43.6194837421499,0
07/02/2014,8,43.6179330992964,0
07/02/2014,9,43.6163080887709,43.6163080887709
07/02/2014,10,43.61460867602,43.61460867602
07/02/2014,11,43.6128348264028,43.6128348264028
07/02/2014,12,43.6109865054314,43.6109865054314
07/02/2014,13,43.6090636784429,43.6090636784429
07/02/2014,14,43.6070663109276,43.6070663109276
07/02/2014,15,43.6049943682447,43.6049943682447
07/02/2014,16,43.602847815775,43.602847815775
07/02/2014,17,43.6006266189652,43.6006266189652
07/02/2014,18,43.5983307431088,43.5983307431088
07/02/2014,19,43.5959601536306,43.5959601536306
07/02/2014,20,43.5935148158896,43.5935148158896
07/02/2014,21,43.5909946952015,0
07/02/2014,22,43.5883997570127,0
07/02/2014,23,43.5857299665295,0
07/02/2014,24,43.5829852891766,0
08/02/2014,1,43.5801656902477,0
08/02/2014,2,43.5772711350146,0
08/02/2014,3,43.5743015888584,0
08/02/2014,4,43.571257017029,0
08/02/2014,5,43.5681373848201,0
08/02/2014,6,43.5649426575474,0
08/02/2014,7,43.561672800417,0
08/02/2014,8,43.5583277787882,0
08/02/2014,9,43.5549075578456,0
08/02/2014,10,43.5514121028609,0
08/02/2014,11,43.5478413790624,0
08/02/2014,12,43.5441953517002,0
08/02/2014,13,43.5404739860023,0
08/02/2014,14,43.5366772472189,0
08/02/2014,15,43.5328051004908,0
08/02/2014,16,43.5288575110462,0
08/02/2014,17,43.5248344440697,0
08/02/2014,18,43.5207358647895,0
08/02/2014,19,43.5165617383682,0
08/02/2014,20,43.5123120299031,0
08/02/2014,21,43.5079867046879,0
08/02/2014,22,43.5035857277326,0
08/02/2014,23,43.4991090643307,0
08/02/2014,24,43.4945566794922,0
09/02/2014,1,43.4899285384017,0
09/02/2014,2,43.4852246061782,0
09/02/2014,3,43.480444847919,0
09/02/2014,4,43.4755892287867,0
09/02/2014,5,43.4706577137695,0
09/02/2014,6,43.4656502680737,0
09/02/2014,7,43.4605668567528,0
09/02/2014,8,43.4554074447733,0
09/02/2014,9,43.4501719973414,0
09/02/2014,10,43.4448604794452,0
09/02/2014,11,43.4394728561601,0
09/02/2014,12,43.4340090924961,0
09/02/2014,13,43.4284691534631,0
09/02/2014,14,43.4228530041801,0
09/02/2014,15,43.4171606096133,0
09/02/2014,16,43.4113919347292,0
09/02/2014,17,43.405546944603,0
09/02/2014,18,43.3996256041792,0
09/02/2014,19,43.393627878424,0
09/02/2014,20,43.3875537324348,0
09/02/2014,21,43.3814031309812,0
09/02/2014,22,43.3751760392261,0
09/02/2014,23,43.3688724219392,0
09/02/2014,24,43.3624922442614,0
10/02/2014,1,43.3560354709407,0
10/02/2014,2,43.3495020670525,0
10/02/2014,3,43.3428919974103,0
10/02/2014,4,43.3362052269804,0
10/02/2014,5,43.3294417207071,0
10/02/2014,6,43.3226014433603,0
10/02/2014,7,43.3156843599718,0
10/02/2014,8,43.3086904353113,0
10/02/2014,9,43.3016196343451,43.3016196343451
10/02/2014,10,43.2944719218431,43.2944719218431
10/02/2014,11,43.2872472627714,43.2872472627714
10/02/2014,12,43.2799456218345,43.2799456218345
10/02/2014,13,43.2725669639985,43.2725669639985
10/02/2014,14,43.2651112540771,43.2651112540771
10/02/2014,15,43.2575784568617,43.2575784568617
10/02/2014,16,43.2499685371004,43.2499685371004
10/02/2014,17,43.2422814598249,43.2422814598249
10/02/2014,18,43.2345171895213,43.2345171895213
10/02/2014,19,43.226675691265,43.226675691265
10/02/2014,20,43.2187569296948,43.2187569296948
10/02/2014,21,43.2107608696024,0
10/02/2014,22,43.2026874757794,0
10/02/2014,23,43.194536712952,0
10/02/2014,24,43.1863085459772,0
11/02/2014,1,43.1780029393849,0
11/02/2014,2,43.1696198582067,0
11/02/2014,3,43.1611592668851,0
11/02/2014,4,43.1526211303208,0
11/02/2014,5,43.1440054131308,0
11/02/2014,6,43.1353120801068,0
11/02/2014,7,43.1265410958658,0
11/02/2014,8,43.1176924251558,0
11/02/2014,9,43.1087660325502,43.1087660325502
11/02/2014,10,43.0997618828842,43.0997618828842
11/02/2014,11,43.0906799407094,43.0906799407094
11/02/2014,12,43.0815201707301,43.0815201707301
11/02/2014,13,43.0722825374978,43.0722825374978
11/02/2014,14,43.0629670057606,43.0629670057606
11/02/2014,15,43.0535735401572,43.0535735401572
11/02/2014,16,43.0441021051956,43.0441021051956
11/02/2014,17,43.0345526656456,43.0345526656456
11/02/2014,18,43.0249251859714,43.0249251859714
11/02/2014,19,43.0152196308773,43.0152196308773
11/02/2014,20,43.0054359649148,43.0054359649148
11/02/2014,21,42.9955741525919,0
11/02/2014,22,42.9856341586565,0
11/02/2014,23,42.9756159475292,0
11/02/2014,24,42.9655194838269,0
12/02/2014,1,42.9553447321014,0
12/02/2014,2,42.9450916568603,0
12/02/2014,3,42.934760222699,0
12/02/2014,4,42.9243503941034,0
12/02/2014,5,42.9138621355814,0
12/02/2014,6,42.9032954116847,0
12/02/2014,7,42.8926501868991,0
12/02/2014,8,42.881926425689,0
12/02/2014,9,42.8711240925841,42.8711240925841
12/02/2014,10,42.8602431520922,42.8602431520922
12/02/2014,11,42.8492835685902,42.8492835685902
12/02/2014,12,42.838245306586,42.838245306586
12/02/2014,13,42.8271283306094,42.8271283306094
12/02/2014,14,42.8159326049499,42.8159326049499
12/02/2014,15,42.8046580942028,42.8046580942028
12/02/2014,16,42.7933047627448,42.7933047627448
12/02/2014,17,42.7818725749094,42.7818725749094
12/02/2014,18,42.7703614952479,42.7703614952479
12/02/2014,19,42.7587714880938,42.7587714880938
12/02/2014,20,42.7471025178675,42.7471025178675
12/02/2014,21,42.7353545489677,0
12/02/2014,22,42.7235275457278,0
12/02/2014,23,42.7116214725684,0
12/02/2014,24,42.6996362938662,0
13/02/2014,1,42.6875719739328,0
13/02/2014,2,42.675428477145,0
13/02/2014,3,42.6632057679017,0
13/02/2014,4,42.650903810405,0
13/02/2014,5,42.6385225691192,0
13/02/2014,6,42.6260620082685,0
13/02/2014,7,42.6135220922297,0
13/02/2014,8,42.6009027852269,0
13/02/2014,9,42.588204051659,42.588204051659
13/02/2014,10,42.5754258557063,42.5754258557063
13/02/2014,11,42.5625681617239,42.5625681617239
13/02/2014,12,42.549630933936,42.549630933936
13/02/2014,13,42.536614136654,42.536614136654
13/02/2014,14,42.5235177340364,42.5235177340364
13/02/2014,15,42.5103416904603,42.5103416904603
13/02/2014,16,42.4970859700843,42.4970859700843
13/02/2014,17,42.4837505371543,42.4837505371543
13/02/2014,18,42.4703353558943,42.4703353558943
13/02/2014,19,42.4568403905068,42.4568403905068
13/02/2014,20,42.443265605194,42.443265605194
13/02/2014,21,42.4296109642019,0
13/02/2014,22,42.4158764316671,0
13/02/2014,23,42.4020619717921,0
13/02/2014,24,42.3881675487792,0
14/02/2014,1,42.3741931266777,0
14/02/2014,2,42.3601386698429,0
14/02/2014,3,42.3460041422586,0
14/02/2014,4,42.3317895081491,0
14/02/2014,5,42.3174947315856,0
14/02/2014,6,42.3031197767486,0
14/02/2014,7,42.2886646077968,0
14/02/2014,8,42.2741291886923,0
14/02/2014,9,42.2595134836592,42.2595134836592
14/02/2014,10,42.2448174568126,42.2448174568126
14/02/2014,11,42.2300410721364,42.2300410721364
14/02/2014,12,42.2151842937674,42.2151842937674
14/02/2014,13,42.2002470857769,42.2002470857769
14/02/2014,14,42.1852294121927,42.1852294121927
14/02/2014,15,42.170131237086,42.170131237086
14/02/2014,16,42.1549525245064,42.1549525245064
14/02/2014,17,42.1396932385687,42.1396932385687
14/02/2014,18,42.1243533431698,42.1243533431698
14/02/2014,19,42.1089328023372,42.1089328023372
14/02/2014,20,42.0934315802733,42.0934315802733
14/02/2014,21,42.0778496407002,0
14/02/2014,22,42.0621869478418,0
14/02/2014,23,42.0464434656169,0
14/02/2014,24,42.0306191579657,0
15/02/2014,1,42.0147139888722,0
15/02/2014,2,41.998727922386,0
15/02/2014,3,41.9826609223601,0
15/02/2014,4,41.9665129528003,0
15/02/2014,5,41.9502839776469,0
15/02/2014,6,41.9339739608185,0
15/02/2014,7,41.9175828662119,0
15/02/2014,8,41.9011106578109,0
15/02/2014,9,41.8845572994687,0
15/02/2014,10,41.867922755082,0
15/02/2014,11,41.8512069886347,0
15/02/2014,12,41.8344099638925,0
15/02/2014,13,41.8175316448396,0
15/02/2014,14,41.800571995198,0
15/02/2014,15,41.7835309789953,0
15/02/2014,16,41.766408560019,0
15/02/2014,17,41.7492047020787,0
15/02/2014,18,41.731919369071,0
15/02/2014,19,41.7145525247397,0
15/02/2014,20,41.6971041330035,0
15/02/2014,21,41.6795741576061,0
15/02/2014,22,41.6619625624226,0
15/02/2014,23,41.644269311153,0
15/02/2014,24,41.6264943676288,0
16/02/2014,1,41.6086376957246,0
16/02/2014,2,41.5906992590753,0
16/02/2014,3,41.5726790214685,0
16/02/2014,4,41.554576946779,0
16/02/2014,5,41.5363929985979,0
16/02/2014,6,41.5181271407346,0
16/02/2014,7,41.4997793369766,0
16/02/2014,8,41.481349550937,0
16/02/2014,9,41.4628377464251,0
16/02/2014,10,41.4442438871192,0
16/02/2014,11,41.4255679367197,0
16/02/2014,12,41.4068098589269,0
16/02/2014,13,41.3879696173535,0
16/02/2014,14,41.3690471758091,0
16/02/2014,15,41.3500424978411,0
16/02/2014,16,41.3309555471933,0
16/02/2014,17,41.3117862874569,0
16/02/2014,18,41.2925346823104,0
16/02/2014,19,41.2732006954102,0
16/02/2014,20,41.2537842903039,0
16/02/2014,21,41.2342854307135,0
16/02/2014,22,41.2147040802083,0
16/02/2014,23,41.1950402023576,0
16/02/2014,24,41.1752937607962,0
17/02/2014,1,41.1554647190933,0
17/02/2014,2,41.1355530408619,0
17/02/2014,3,41.1155586896493,0
17/02/2014,4,41.0954816290032,0
17/02/2014,5,41.0753218225145,0
17/02/2014,6,41.055079233709,0
17/02/2014,7,41.0347538261558,0
17/02/2014,8,41.014345563337,0
17/02/2014,9,40.9938544088218,40.9938544088218
17/02/2014,10,40.9732803260704,40.9732803260704
17/02/2014,11,40.9526232786739,40.9526232786739
17/02/2014,12,40.9318832300924,40.9318832300924
17/02/2014,13,40.9110601437642,40.9110601437642
17/02/2014,14,40.8901539832586,40.8901539832586
17/02/2014,15,40.8691647119922,40.8691647119922
17/02/2014,16,40.8480922934687,40.8480922934687
17/02/2014,17,40.8269366911263,40.8269366911263
17/02/2014,18,40.8056978684472,40.8056978684472
17/02/2014,19,40.7843757888477,40.7843757888477
17/02/2014,20,40.7629704157443,40.7629704157443
17/02/2014,21,40.7414817125973,0
17/02/2014,22,40.719909642823,0
17/02/2014,23,40.698254169838,0
17/02/2014,24,40.6765152570151,0
18/02/2014,1,40.654692867749,0
18/02/2014,2,40.6327869654997,0
18/02/2014,3,40.6107975135747,0
18/02/2014,4,40.5887244753903,0
18/02/2014,5,40.5665678142541,0
18/02/2014,6,40.5443274935169,0
18/02/2014,7,40.5220034766608,0
18/02/2014,8,40.499595726862,0
18/02/2014,9,40.4771042075154,40.4771042075154
18/02/2014,10,40.4545288819936,40.4545288819936
18/02/2014,11,40.4318697134731,40.4318697134731
18/02/2014,12,40.4091266654359,40.4091266654359
18/02/2014,13,40.3862997010801,40.3862997010801
18/02/2014,14,40.3633887837132,40.3633887837132
18/02/2014,15,40.3403938765769,40.3403938765769
18/02/2014,16,40.317314943044,40.317314943044
18/02/2014,17,40.2941519462911,40.2941519462911
18/02/2014,18,40.2709048496472,40.2709048496472
18/02/2014,19,40.2475736163105,40.2475736163105
